Window_End_Date,Strat_50_50_CAGR,Strat_50_50_MDD,Strat_15_15_70_CAGR,Strat_15_15_70_MDD,UPRO_CAGR,UPRO_MDD,SPY_CAGR,SPY_MDD
2009-04-06,0.07119428627548952,-0.9810618553608698,0.09702338713539094,-0.771613890596533,0.06976303069877199,-0.9810621410111763,0.08510420420685749,-0.5585902025182381
2009-04-09,0.0741512174055392,-0.9810614518405779,0.10003344737735631,-0.7715658427477139,0.07223345416862825,-0.9810621410111763,0.08602365491796271,-0.5585902025182381
2009-04-10,0.07381966624054281,-0.9810619171802536,0.10147441913056787,-0.7648608128269216,0.07223345416862825,-0.9810621410111763,0.08602365491796271,-0.5585902025182381
2009-04-11,0.07455627324354741,-0.981061677921406,0.102342711472166,-0.7664613772240045,0.07223345416862825,-0.9810621410111763,0.08602365491796271,-0.5585902025182381
2009-04-12,0.07235391876983832,-0.9810610434990779,0.0994933008126826,-0.7706832397124046,0.07223345416862825,-0.9810621410111763,0.08602365491796271,-0.5585902025182381
2009-04-13,0.07300044330930766,-0.9810614391300666,0.10034811090792939,-0.7690972099911354,0.0724605281538111,-0.9810621410111763,0.08610056717023862,-0.5585902025182381
2009-04-16,0.07305110852858632,-0.9810615023255049,0.10017787549158141,-0.7715472033412784,0.07284306478389047,-0.9810621410111763,0.08625884681342888,-0.5585902025182381
2009-04-17,0.0731588063956563,-0.9810611300429658,0.10106360277836046,-0.7694686421080156,0.07215984787653551,-0.9810621410111763,0.08602471542381585,-0.5585902025182381
2009-04-18,0.07405404064261134,-0.9810621840177904,0.10168373009667198,-0.765356098449723,0.07215984787653551,-0.9810621410111763,0.08602471542381585,-0.5585902025182381
2009-04-19,0.07396345096813417,-0.9810614434391169,0.10056749773006568,-0.7687358376732979,0.07215984787653551,-0.9810621410111763,0.08602471542381585,-0.5585902025182381
2009-04-20,0.06908965148927537,-0.9810620162302905,0.09854858255400867,-0.7671320004130638,0.0666124644631485,-0.9810621410111763,0.08423767621761935,-0.5585902025182381
2009-04-23,0.07195810446461959,-0.9810620162302905,0.10027788769729873,-0.7671320004130638,0.06792125493660639,-0.9810621410111763,0.08470179583200221,-0.5585902025182381
2009-04-24,0.07303261767383784,-0.9810612089164178,0.10220096979739246,-0.7659390308684334,0.07058236710021393,-0.9810621410111763,0.08561291695838436,-0.5585902025182381
2009-04-25,0.07257527760294358,-0.9810612186833485,0.1023763317984896,-0.7628910255350828,0.07058236710021393,-0.9810621410111763,0.08561291695838436,-0.5585902025182381
2009-04-26,0.07127022989901777,-0.9810612231245656,0.09985105607690636,-0.764869239797841,0.07058236710021393,-0.9810621410111763,0.08561291695838436,-0.5585902025182381
2009-04-27,0.07027460395465535,-0.9810619545390656,0.09784976219584562,-0.7701823295033903,0.07096814283392394,-0.9810621410111763,0.08574023887367943,-0.5585902025182381
2009-04-30,0.0723558463500753,-0.9810620493566736,0.09910373113224091,-0.7670980982067436,0.07238585993254487,-0.9810621410111763,0.08623631617815719,-0.5585902025182381
2009-05-01,0.0717511946641074,-0.9810618365495791,0.0983871529290985,-0.7686600904931323,0.07316352275462856,-0.9810621410111763,0.08650004653063181,-0.5585902025182381
2009-05-02,0.07158523127343819,-0.9810611688975014,0.09770786298530121,-0.773042302285652,0.07316352275462856,-0.9810621410111763,0.08650004653063181,-0.5585902025182381
2009-05-03,0.07216320632631379,-0.981061873900724,0.09811587921055676,-0.7717379765398064,0.07316352275462856,-0.9810621410111763,0.08650004653063181,-0.5585902025182381
2009-05-04,0.07801288291262898,-0.9810621554768744,0.10063409756774755,-0.7743642697770793,0.07856383982390569,-0.9810621410111763,0.08836124253607824,-0.5585902025182381
2009-05-07,0.07767086462179029,-0.9810619823100292,0.1010921659871955,-0.7731807499912677,0.07893797186253004,-0.9810621410111763,0.08850600242453988,-0.5585902025182381
2009-05-08,0.07983445620239626,-0.9810618764309655,0.10278700974416033,-0.773574839896127,0.08313466513757906,-0.9810621410111763,0.08993557597567348,-0.5585902025182381
2009-05-09,0.08017698050423627,-0.9810613624704552,0.10238062688163585,-0.7698857756252522,0.08313466513757906,-0.9810621410111763,0.08993557597567348,-0.5585902025182381
2009-05-10,0.08028057931934351,-0.9810615826948189,0.10362625746057441,-0.7657215304677668,0.08313466513757906,-0.9810621410111763,0.08993557597567348,-0.5585902025182381
2009-05-11,0.07862535671587678,-0.9810621741034605,0.1019847333458459,-0.7677590096957323,0.08090738465472413,-0.9810621410111763,0.08920822918872617,-0.5585902025182381
2009-05-14,0.07699574152572564,-0.9810618320137932,0.10161602060271702,-0.7707528745746146,0.08068668227976139,-0.9810621410111763,0.08916823854915235,-0.5585902025182381
2009-05-15,0.07508705954392725,-0.981061526732461,0.10172134914985476,-0.7676091060752654,0.08083822682565711,-0.9810621410111763,0.08921789301051186,-0.5585902025182381
2009-05-16,0.07510515631227155,-0.98106107000313,0.10133551467878443,-0.7692019922949428,0.08083822682565711,-0.9810621410111763,0.08921789301051186,-0.5585902025182381
